@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric

@data
1257,'2017/03/27 17:22:55:199',10,0.314392,0.355713,0.0802,-0.876465,-0.732537,-0.739567,0.112699,?,?
1258,'2017/03/27 17:22:55:217',10,0.314392,0.355713,0.0802,-0.876465,-0.732537,-0.739567,0.112699,?,?
1259,'2017/03/27 17:22:55:238',10,0.314331,0.355713,0.0802,-0.876465,-0.73236,-0.739554,0.112641,?,?
1260,'2017/03/27 17:22:55:259',10,0.314331,0.355713,0.0802,-0.876465,-0.73236,-0.739554,0.112641,?,?
1261,'2017/03/27 17:22:55:277',10,0.314331,0.355713,0.0802,-0.876465,-0.73236,-0.739554,0.112641,?,?
1262,'2017/03/27 17:22:55:299',10,0.314148,0.355774,0.080383,-0.876526,-0.731805,-0.739874,0.112094,?,?
1263,'2017/03/27 17:22:55:319',10,0.313904,0.355835,0.080566,-0.876587,-0.731072,-0.74018,0.111489,?,?
1264,'2017/03/27 17:22:55:337',10,0.313904,0.355835,0.080566,-0.876587,-0.731072,-0.74018,0.111489,?,?
1265,'2017/03/27 17:22:55:359',10,0.313843,0.355835,0.080566,-0.876587,-0.730895,-0.740167,0.11143,?,?
1266,'2017/03/27 17:22:55:379',10,0.313721,0.355652,0.080383,-0.876709,-0.730544,-0.739667,0.111516,?,?
1267,'2017/03/27 17:22:55:397',10,0.31366,0.355469,0.080322,-0.876831,-0.730282,-0.739285,0.111379,?,?
1268,'2017/03/27 17:50:06:265',11,0.464417,-0.288574,0.775208,-0.316406,-1.073802,-0.567381,-2.022931,0,0
1269,'2017/03/27 17:50:06:280',11,0.464417,-0.288391,0.775208,-0.316467,-1.073454,-0.567476,-2.022744,0,0
1270,'2017/03/27 17:50:06:303',11,0.464417,-0.28833,0.775269,-0.316467,-1.073347,-0.567589,-2.02288,0,0
1271,'2017/03/27 17:50:06:325',11,0.464417,-0.288269,0.775269,-0.316406,-1.073188,-0.567677,-2.022884,0,0
1272,'2017/03/27 17:50:06:339',11,0.464417,-0.288269,0.775269,-0.316406,-1.073188,-0.567677,-2.022884,0,0
1273,'2017/03/27 17:50:06:362',11,0.464417,-0.288208,0.775269,-0.316406,-1.073061,-0.567723,-2.022838,0,0
1274,'2017/03/27 17:50:06:385',11,0.464478,-0.288147,0.77533,-0.316345,-1.073062,-0.56799,-2.023005,0,0
1275,'2017/03/27 17:50:06:400',11,0.464478,-0.288147,0.77533,-0.316345,-1.073062,-0.56799,-2.023005,0,0
1276,'2017/03/27 17:50:06:423',11,0.464539,-0.288086,0.77533,-0.316345,-1.073075,-0.568148,-2.022941,0,0
1277,'2017/03/27 17:50:06:445',11,0.464539,-0.288086,0.77533,-0.316284,-1.073043,-0.56819,-2.02299,0,0
1278,'2017/03/27 17:50:06:459',11,0.464539,-0.288086,0.77533,-0.316284,-1.073043,-0.56819,-2.02299,0,0
1279,'2017/03/27 17:50:06:483',11,0.4646,-0.288086,0.77533,-0.316284,-1.073183,-0.568302,-2.022972,0,0
1280,'2017/03/27 17:50:06:505',11,0.4646,-0.287903,0.77533,-0.316406,-1.072866,-0.568356,-2.022737,0,0
1281,'2017/03/27 17:50:06:526',11,0.464722,-0.288208,0.775085,-0.316528,-1.073766,-0.567999,-2.022103,0,0
1282,'2017/03/27 17:50:06:542',11,0.464783,-0.288269,0.774902,-0.316711,-1.074069,-0.567738,-2.021438,0,0
1283,'2017/03/27 17:50:06:565',11,0.464844,-0.288269,0.77478,-0.316956,-1.074298,-0.567549,-2.02086,0,0
1284,'2017/03/27 17:50:06:587',11,0.464966,-0.28833,0.774597,-0.317261,-1.074806,-0.567316,-2.02008,0,0
1285,'2017/03/27 17:50:06:603',11,0.465088,-0.28833,0.774353,-0.317627,-1.075199,-0.567021,-2.019023,0,0
1286,'2017/03/27 17:50:06:625',11,0.465271,-0.28833,0.774109,-0.317993,-1.075733,-0.566838,-2.01795,0,0
1287,'2017/03/27 17:50:06:646',11,0.465271,-0.288025,0.774048,-0.318359,-1.075272,-0.56675,-2.017247,0,0
1288,'2017/03/27 17:50:06:663',11,0.465332,-0.287659,0.774048,-0.318665,-1.074813,-0.56693,-2.016711,0,0
1289,'2017/03/27 17:50:06:685',11,0.465393,-0.287598,0.773926,-0.318909,-1.074915,-0.566787,-2.016089,0,0
1290,'2017/03/27 17:50:06:706',11,0.465454,-0.287598,0.773804,-0.319214,-1.075176,-0.566557,-2.015465,0,0
1291,'2017/03/27 17:50:06:722',11,0.465454,-0.287354,0.773743,-0.319458,-1.074779,-0.566508,-2.014906,0,0
1292,'2017/03/27 17:50:06:745',11,0.465393,-0.28717,0.773743,-0.319763,-1.07442,-0.566327,-2.014545,0,0
1293,'2017/03/27 17:50:06:766',11,0.465332,-0.287109,0.773743,-0.319946,-1.074249,-0.566137,-2.014373,0,0
1294,'2017/03/27 17:50:06:783',11,0.465332,-0.287048,0.773682,-0.320068,-1.074167,-0.566032,-2.014048,0,0
1295,'2017/03/27 17:50:06:805',11,0.46521,-0.286926,0.773743,-0.320251,-1.07375,-0.565844,-2.01403,0,0
1296,'2017/03/27 17:50:06:826',11,0.465149,-0.286804,0.773743,-0.320374,-1.073421,-0.565742,-2.01386,0,0
1297,'2017/03/27 17:50:06:844',11,0.465149,-0.286804,0.773743,-0.320313,-1.073389,-0.565783,-2.013908,0,0
1298,'2017/03/27 17:50:06:866',11,0.46521,-0.286743,0.773804,-0.320313,-1.073423,-0.566009,-2.014026,0,0
1299,'2017/03/27 17:50:06:892',11,0.465149,-0.286682,0.773804,-0.320374,-1.073188,-0.565902,-2.01395,0,0
1300,'2017/03/27 17:50:06:902',11,0.46521,-0.286682,0.773743,-0.320374,-1.073309,-0.565946,-2.01375,0,0
1301,'2017/03/27 17:50:06:925',11,0.465271,-0.286682,0.773743,-0.320374,-1.073449,-0.566058,-2.013732,0,0
1302,'2017/03/27 17:50:06:948',11,0.465271,-0.286621,0.773743,-0.320374,-1.073323,-0.566105,-2.013686,0,0
1303,'2017/03/27 17:50:06:962',11,0.465271,-0.286621,0.773804,-0.320313,-1.073311,-0.566213,-2.013916,0,0
1304,'2017/03/27 17:50:06:986',11,0.465271,-0.286621,0.773804,-0.320313,-1.073311,-0.566213,-2.013916,0,0
1305,'2017/03/27 17:50:07:008',11,0.465271,-0.28656,0.773804,-0.320313,-1.073184,-0.56626,-2.01387,0,0
1306,'2017/03/27 17:50:07:023',11,0.465332,-0.286438,0.773743,-0.320435,-1.073117,-0.566314,-2.013482,0,0
1307,'2017/03/27 17:50:07:045',11,0.465332,-0.286438,0.773743,-0.320435,-1.073117,-0.566314,-2.013482,0,0
1308,'2017/03/27 17:50:07:068',11,0.465332,-0.286438,0.773743,-0.320435,-1.073117,-0.566314,-2.013482,0,0
1309,'2017/03/27 17:50:07:082',11,0.465332,-0.286377,0.773804,-0.320435,-1.07301,-0.566428,-2.013618,0,0
1310,'2017/03/27 17:50:07:105',11,0.465454,-0.286499,0.773621,-0.320557,-1.073549,-0.566274,-2.013032,0,0
1311,'2017/03/27 17:50:07:128',11,0.465515,-0.28656,0.773438,-0.320801,-1.073884,-0.565972,-2.012321,0,0
1312,'2017/03/27 17:50:07:142',11,0.465393,-0.286194,0.773438,-0.321289,-1.073103,-0.565695,-2.011698,0,0
1313,'2017/03/27 17:50:07:165',11,0.465454,-0.286072,0.773254,-0.321716,-1.073157,-0.565409,-2.010706,0,0
1314,'2017/03/27 17:50:07:187',11,0.465454,-0.286011,0.773132,-0.322083,-1.073184,-0.565073,-2.01001,0,0
1315,'2017/03/27 17:50:07:202',11,0.465454,-0.285828,0.773071,-0.32251,-1.073012,-0.564856,-2.009356,0,0
1316,'2017/03/27 17:50:07:225',11,0.465393,-0.285706,0.772949,-0.322937,-1.072805,-0.564414,-2.008584,0,0
1317,'2017/03/27 17:50:07:248',11,0.465393,-0.285583,0.772888,-0.323242,-1.072694,-0.564234,-2.008073,0,0
1318,'2017/03/27 17:50:07:262',11,0.465393,-0.285339,0.772766,-0.323608,-1.072344,-0.564039,-2.007239,0,0
1319,'2017/03/27 17:50:07:285',11,0.465515,-0.285278,0.772644,-0.323853,-1.072589,-0.564009,-2.006604,0,0
1320,'2017/03/27 17:50:07:308',11,0.465576,-0.285034,0.772583,-0.324097,-1.072335,-0.564076,-2.00603,0,0
1321,'2017/03/27 17:50:07:322',11,0.465637,-0.284729,0.772644,-0.324219,-1.071931,-0.564407,-2.00587,0,0
1322,'2017/03/27 17:50:07:345',11,0.465637,-0.284668,0.772644,-0.324158,-1.071773,-0.564495,-2.005871,0,0
1323,'2017/03/27 17:50:07:367',11,0.465942,-0.284729,0.772522,-0.324036,-1.072498,-0.564954,-2.005559,0,0
1324,'2017/03/27 17:50:07:382',11,0.465942,-0.284729,0.772522,-0.324036,-1.072498,-0.564954,-2.005559,0,0
1325,'2017/03/27 17:50:07:405',11,0.465759,-0.28418,0.772766,-0.324219,-1.071121,-0.565186,-2.005785,0,0
1326,'2017/03/27 17:50:07:427',11,0.465759,-0.284119,0.772766,-0.324219,-1.070995,-0.565233,-2.005739,0,0
1327,'2017/03/27 17:50:07:448',11,0.46582,-0.284119,0.772766,-0.324219,-1.071136,-0.565345,-2.005722,0,0
1328,'2017/03/27 17:50:07:465',11,0.465759,-0.283752,0.772888,-0.324341,-1.070346,-0.565567,-2.005734,0,0
1329,'2017/03/27 17:50:07:487',11,0.465759,-0.283691,0.772888,-0.32428,-1.070188,-0.565655,-2.005735,0,0
1330,'2017/03/27 17:50:07:508',11,0.465759,-0.283691,0.772888,-0.32428,-1.070188,-0.565655,-2.005735,0,0
1331,'2017/03/27 17:50:07:525',11,0.465759,-0.283447,0.772949,-0.324402,-1.06977,-0.565828,-2.00564,0,0
1332,'2017/03/27 17:50:07:547',11,0.46582,-0.283386,0.772949,-0.324402,-1.069785,-0.565987,-2.005577,0,0
1333,'2017/03/27 17:50:07:568',11,0.465942,-0.283325,0.772827,-0.324463,-1.069934,-0.566081,-2.005083,0,0
1334,'2017/03/27 17:50:07:585',11,0.465942,-0.283081,0.772827,-0.324707,-1.069561,-0.566105,-2.004711,0,0
1335,'2017/03/27 17:50:07:608',11,0.465881,-0.282776,0.772827,-0.325012,-1.068955,-0.566024,-2.004264,0,0
1336,'2017/03/27 17:50:07:628',11,0.465942,-0.282715,0.772766,-0.325256,-1.06908,-0.565952,-2.00383,0,0
1337,'2017/03/27 17:50:07:645',11,0.465942,-0.282715,0.772644,-0.325623,-1.069235,-0.565572,-2.003183,0,0
1338,'2017/03/27 17:50:07:667',11,0.46582,-0.282471,0.772583,-0.325989,-1.068627,-0.565224,-2.002569,0,0
1339,'2017/03/27 17:50:07:688',11,0.465759,-0.282288,0.772583,-0.326294,-1.068272,-0.56505,-2.002214,0,0
1340,'2017/03/27 17:50:07:705',11,0.46582,-0.282227,0.772461,-0.326538,-1.068378,-0.564911,-2.001598,0,0
1341,'2017/03/27 17:50:07:727',11,0.465881,-0.282166,0.772339,-0.326782,-1.068484,-0.564772,-2.000983,0,0
1342,'2017/03/27 17:50:07:749',11,0.46582,-0.28186,0.772339,-0.327087,-1.067879,-0.564693,-2.000537,0,0
1343,'2017/03/27 17:50:07:765',11,0.465759,-0.281555,0.7724,-0.327393,-1.067295,-0.564681,-2.000275,0,0
1344,'2017/03/27 17:50:07:788',11,0.46582,-0.281372,0.772339,-0.327576,-1.067138,-0.564746,-1.999797,0,0
1345,'2017/03/27 17:50:07:808',11,0.465881,-0.281189,0.772278,-0.327759,-1.066981,-0.56481,-1.99932,0,0
1346,'2017/03/27 17:50:07:825',11,0.465881,-0.280945,0.772278,-0.328064,-1.066644,-0.564797,-1.998904,0,0
1347,'2017/03/27 17:50:07:847',11,0.465942,-0.281006,0.772034,-0.328369,-1.066994,-0.564388,-1.997969,0,0
1348,'2017/03/27 17:50:07:868',11,0.465881,-0.280701,0.772095,-0.328735,-1.066443,-0.564338,-1.997662,0,0
1349,'2017/03/27 17:50:07:885',11,0.465881,-0.280396,0.772034,-0.329041,-1.065962,-0.564306,-1.997018,0,0
1350,'2017/03/27 17:50:07:907',11,0.466064,-0.280457,0.771851,-0.329163,-1.066515,-0.56431,-1.996371,0,0
1351,'2017/03/27 17:50:07:930',11,0.466125,-0.280151,0.771851,-0.329285,-1.066097,-0.564578,-1.996032,0,0
1352,'2017/03/27 17:50:07:945',11,0.466125,-0.28009,0.771912,-0.329285,-1.065992,-0.564693,-1.99617,0,0
1353,'2017/03/27 17:50:07:967',11,0.46637,-0.280151,0.771729,-0.329285,-1.066622,-0.564889,-1.995598,0,0
1354,'2017/03/27 17:50:07:990',11,0.46637,-0.280151,0.771729,-0.329224,-1.066589,-0.56493,-1.995644,0,0
1355,'2017/03/27 17:50:08:005',11,0.466309,-0.279724,0.771851,-0.329346,-1.065679,-0.565205,-1.995615,0,0
1356,'2017/03/27 17:50:08:028',11,0.466492,-0.279724,0.77179,-0.329285,-1.06605,-0.565513,-1.995427,0,0
1357,'2017/03/27 17:50:08:050',11,0.466492,-0.279724,0.77179,-0.329285,-1.06605,-0.565513,-1.995427,0,0
1358,'2017/03/27 17:50:08:064',11,0.466492,-0.27948,0.771851,-0.329407,-1.065636,-0.56569,-1.995335,0,0
1359,'2017/03/27 17:50:08:087',11,0.466553,-0.279419,0.771851,-0.329346,-1.06562,-0.56589,-1.995319,0,0
1360,'2017/03/27 17:50:08:110',11,0.466736,-0.279541,0.771667,-0.329346,-1.066234,-0.565927,-1.994809,0,0
1361,'2017/03/27 17:50:08:124',11,0.466919,-0.279724,0.771423,-0.329529,-1.067052,-0.565727,-1.994024,0,0
1362,'2017/03/27 17:50:08:148',11,0.467041,-0.27948,0.771362,-0.329773,-1.066947,-0.565912,-1.99344,0,0
1363,'2017/03/27 17:50:08:170',11,0.467041,-0.279053,0.771362,-0.330078,-1.066237,-0.566044,-1.992889,0,0
1364,'2017/03/27 17:50:08:184',11,0.467346,-0.279175,0.771118,-0.3302,-1.067181,-0.566155,-1.992071,0,0
1365,'2017/03/27 17:50:08:207',11,0.46759,-0.279114,0.770874,-0.330383,-1.067642,-0.566257,-1.991086,0,0
1366,'2017/03/27 17:50:08:230',11,0.467712,-0.27887,0.770813,-0.330627,-1.067538,-0.566443,-1.990503,0,0
1367,'2017/03/27 17:50:08:244',11,0.467773,-0.278564,0.770752,-0.330872,-1.067169,-0.566565,-1.98989,0,0
1368,'2017/03/27 17:50:08:267',11,0.467957,-0.278503,0.77063,-0.330994,-1.067496,-0.566731,-1.989335,0,0
1369,'2017/03/27 17:50:08:291',11,0.46814,-0.278564,0.770447,-0.331116,-1.068053,-0.566734,-1.988689,0,0
1370,'2017/03/27 17:50:08:304',11,0.468079,-0.278076,0.770569,-0.331238,-1.067021,-0.56706,-1.988614,0,0
1371,'2017/03/27 17:50:08:328',11,0.468079,-0.278015,0.77063,-0.331238,-1.066916,-0.567176,-1.988753,0,0
1372,'2017/03/27 17:50:08:350',11,0.468323,-0.278259,0.770447,-0.331116,-1.067857,-0.567308,-1.988409,0,0
1373,'2017/03/27 17:50:08:364',11,0.468384,-0.278259,0.770447,-0.331116,-1.067999,-0.567419,-1.988392,0,0
1374,'2017/03/27 17:50:08:387',11,0.468384,-0.278198,0.770447,-0.331055,-1.067842,-0.567508,-1.988392,0,0
1375,'2017/03/27 17:50:08:410',11,0.468506,-0.278381,0.770264,-0.331177,-1.068506,-0.567303,-1.987854,0,0
1376,'2017/03/27 17:50:08:431',11,0.468506,-0.278442,0.770142,-0.331421,-1.068722,-0.566958,-1.98735,0,0
1377,'2017/03/27 17:50:08:447',11,0.468445,-0.278259,0.770142,-0.331604,-1.068305,-0.56687,-1.987093,0,0
1378,'2017/03/27 17:50:08:470',11,0.468445,-0.278381,0.77002,-0.331787,-1.068612,-0.566517,-1.986681,0,0
1379,'2017/03/27 17:50:08:491',11,0.468445,-0.278503,0.769958,-0.331909,-1.068907,-0.566273,-1.9865,0,0
1380,'2017/03/27 17:50:08:508',11,0.468323,-0.278442,0.769897,-0.332214,-1.068642,-0.565829,-1.986077,0,0
1381,'2017/03/27 17:50:08:530',11,0.468445,-0.278687,0.769653,-0.332397,-1.069443,-0.565468,-1.985358,0,0
1382,'2017/03/27 17:50:08:551',11,0.468445,-0.278687,0.769531,-0.332764,-1.069599,-0.565091,-1.98472,0,0
1383,'2017/03/27 17:50:08:567',11,0.468262,-0.278381,0.769531,-0.333191,-1.068781,-0.564716,-1.984223,0,0
1384,'2017/03/27 17:50:08:590',11,0.468323,-0.27832,0.769409,-0.333435,-1.068891,-0.564579,-1.983614,0,0
1385,'2017/03/27 17:50:08:611',11,0.468262,-0.278381,0.769287,-0.333679,-1.068964,-0.564123,-1.983129,0,0
1386,'2017/03/27 17:50:08:628',11,0.468262,-0.278381,0.769226,-0.333862,-1.069043,-0.563935,-1.982811,0,0
1387,'2017/03/27 17:50:08:650',11,0.468262,-0.278259,0.769226,-0.333984,-1.06886,-0.563951,-1.982629,0,0
1388,'2017/03/27 17:50:08:672',11,0.468323,-0.278137,0.769165,-0.334106,-1.0688,-0.564011,-1.982247,0,0
1389,'2017/03/27 17:50:08:687',11,0.468323,-0.278198,0.769104,-0.33429,-1.069002,-0.563774,-1.981976,0,0
1390,'2017/03/27 17:50:08:710',11,0.468262,-0.277893,0.769165,-0.334534,-1.06839,-0.563812,-1.981766,0,0
1391,'2017/03/27 17:50:08:732',11,0.468079,-0.277405,0.769287,-0.334778,-1.067143,-0.56384,-1.981633,0,0
1392,'2017/03/27 17:50:08:748',11,0.468201,-0.277344,0.769226,-0.334778,-1.067284,-0.564043,-1.98137,0,0
1393,'2017/03/27 17:50:08:770',11,0.468262,-0.277344,0.769226,-0.334778,-1.067426,-0.564154,-1.981354,0,0
1394,'2017/03/27 17:50:14:829',12,0.045288,-0.250488,0.811646,-0.525757,-0.480986,0.191036,-2.038956,0,1
1395,'2017/03/27 17:50:14:845',12,0.045776,-0.25061,0.811646,-0.525635,-0.481718,0.190297,-2.039041,0,1
1396,'2017/03/27 17:50:14:867',12,0.045837,-0.250366,0.811707,-0.525696,-0.481341,0.18996,-2.03892,0,1
1397,'2017/03/27 17:50:14:882',12,0.045837,-0.250244,0.811584,-0.52594,-0.48107,0.189965,-2.038331,0,1
1398,'2017/03/27 17:50:14:905',12,0.046082,-0.250549,0.811279,-0.526245,-0.481801,0.190073,-2.03756,0,1
1399,'2017/03/27 17:50:14:928',12,0.046082,-0.25061,0.811096,-0.526489,-0.481857,0.19028,-2.036979,0,1
1400,'2017/03/27 17:50:14:950',12,0.045898,-0.250488,0.810913,-0.526917,-0.481383,0.190687,-2.036146,0,1
1401,'2017/03/27 17:50:14:965',12,0.045959,-0.250732,0.810608,-0.527222,-0.481807,0.191033,-2.035364,0,1
1402,'2017/03/27 17:50:14:987',12,0.045959,-0.250793,0.810486,-0.527344,-0.48188,0.191172,-2.035025,0,1
1403,'2017/03/27 17:50:15:002',12,0.045654,-0.250671,0.810425,-0.527527,-0.481314,0.191644,-2.034703,0,1
1404,'2017/03/27 17:50:15:025',12,0.045776,-0.251099,0.810181,-0.52771,-0.482173,0.192018,-2.034309,0,1
1405,'2017/03/27 17:50:15:048',12,0.045837,-0.251282,0.809998,-0.527893,-0.482523,0.192225,-2.033867,0,1
1406,'2017/03/27 17:50:15:070',12,0.045471,-0.250916,0.809998,-0.528076,-0.481448,0.192529,-2.033496,0,1
1407,'2017/03/27 17:50:15:085',12,0.045227,-0.250732,0.809875,-0.52832,-0.480804,0.192871,-2.03291,0,1
1408,'2017/03/27 17:50:15:107',12,0.045044,-0.250427,0.809875,-0.528503,-0.480038,0.192938,-2.03255,0,1
1409,'2017/03/27 17:50:15:129',12,0.044617,-0.249817,0.809875,-0.52887,-0.478443,0.193172,-2.031846,0,1
1410,'2017/03/27 17:50:15:145',12,0.044373,-0.249634,0.809753,-0.529236,-0.477809,0.193575,-2.03117,0,1
1411,'2017/03/27 17:50:15:168',12,0.04425,-0.249817,0.809448,-0.52948,-0.477917,0.194126,-2.030422,0,1
1412,'2017/03/27 17:50:15:189',12,0.044006,-0.25,0.809265,-0.529785,-0.477959,0.194899,-2.02996,0,1
1413,'2017/03/27 17:50:15:205',12,0.043579,-0.249939,0.809082,-0.53009,-0.477337,0.195709,-2.029326,0,1
1414,'2017/03/27 17:50:15:228',12,0.043518,-0.250366,0.808716,-0.530457,-0.477963,0.196491,-2.028539,0,1
1415,'2017/03/27 17:50:15:249',12,0.043396,-0.250488,0.808533,-0.530701,-0.478008,0.196966,-2.028041,0,1
1416,'2017/03/27 17:50:15:265',12,0.042786,-0.250061,0.808594,-0.530884,-0.476587,0.197598,-2.027822,0,1
1417,'2017/03/27 17:50:15:287',12,0.04248,-0.249817,0.808533,-0.531128,-0.475788,0.197966,-2.027348,0,1
1418,'2017/03/27 17:50:15:309',12,0.04248,-0.249939,0.808289,-0.531372,-0.475933,0.198244,-2.026671,0,1
1419,'2017/03/27 17:50:15:325',12,0.042297,-0.250061,0.808105,-0.531677,-0.475918,0.19885,-2.026143,0,1
1420,'2017/03/27 17:50:15:347',12,0.042236,-0.250122,0.807983,-0.531799,-0.475926,0.19909,-2.025818,0,1
1421,'2017/03/27 17:50:15:369',12,0.042236,-0.250122,0.807983,-0.531799,-0.475926,0.19909,-2.025818,0,1
1422,'2017/03/27 17:50:15:385',12,0.042236,-0.250122,0.807983,-0.531799,-0.475926,0.19909,-2.025818,0,1
1423,'2017/03/27 17:50:15:407',12,0.042419,-0.250183,0.807922,-0.531799,-0.476208,0.198859,-2.025679,0,1
1424,'2017/03/27 17:50:15:429',12,0.04248,-0.25,0.808044,-0.531738,-0.475968,0.198518,-2.025852,0,1
1425,'2017/03/27 17:50:15:445',12,0.04248,-0.249939,0.808044,-0.531738,-0.47585,0.198452,-2.025799,0,1
1426,'2017/03/27 17:50:15:468',12,0.042725,-0.250122,0.807983,-0.531738,-0.476431,0.198254,-2.025753,0,1
1427,'2017/03/27 17:50:15:490',12,0.04303,-0.250366,0.807922,-0.531677,-0.477189,0.19799,-2.025792,0,1
1428,'2017/03/27 17:50:15:505',12,0.04303,-0.250366,0.807922,-0.531677,-0.477189,0.19799,-2.025792,0,1
1429,'2017/03/27 17:50:15:528',12,0.043152,-0.250305,0.8078,-0.531921,-0.477162,0.197858,-2.025231,0,1
1430,'2017/03/27 17:50:15:550',12,0.043274,-0.250305,0.807678,-0.532043,-0.477244,0.19773,-2.024812,0,1
1431,'2017/03/27 17:50:15:565',12,0.043152,-0.249939,0.807678,-0.532288,-0.476428,0.197658,-2.024341,0,1
1432,'2017/03/27 17:50:15:588',12,0.043152,-0.249939,0.807678,-0.532288,-0.476428,0.197658,-2.024341,0,1
1433,'2017/03/27 17:50:15:610',12,0.043152,-0.249939,0.807678,-0.532288,-0.476428,0.197658,-2.024341,0,1
1434,'2017/03/27 17:50:15:624',12,0.043152,-0.249878,0.807556,-0.532471,-0.476269,0.197696,-2.023852,0,1
1435,'2017/03/27 17:50:15:647',12,0.043152,-0.249817,0.807434,-0.532715,-0.476115,0.197764,-2.023319,0,1
1436,'2017/03/27 17:50:15:670',12,0.043274,-0.249939,0.807312,-0.532837,-0.476433,0.197769,-2.023007,0,1
1437,'2017/03/27 17:50:15:684',12,0.043274,-0.249939,0.807312,-0.532837,-0.476433,0.197769,-2.023007,0,1
1438,'2017/03/27 17:50:15:707',12,0.043213,-0.249817,0.80719,-0.53302,-0.476092,0.197841,-2.022478,0,1
1439,'2017/03/27 17:50:15:730',12,0.043274,-0.249817,0.807068,-0.533264,-0.47612,0.197876,-2.021986,0,1
1440,'2017/03/27 17:50:15:744',12,0.043335,-0.249634,0.807068,-0.533386,-0.47584,0.197638,-2.021724,0,1
1441,'2017/03/27 17:50:15:767',12,0.042908,-0.249146,0.807129,-0.533508,-0.474488,0.197867,-2.021454,0,1
1442,'2017/03/27 17:50:15:790',12,0.042847,-0.249146,0.807129,-0.533508,-0.474424,0.197967,-2.021468,0,1
1443,'2017/03/27 17:50:15:804',12,0.043152,-0.249756,0.806885,-0.533569,-0.475815,0.198182,-2.021284,0,1
1444,'2017/03/27 17:50:15:828',12,0.043152,-0.249756,0.806885,-0.533569,-0.475815,0.198182,-2.021284,0,1
1445,'2017/03/27 17:50:15:850',12,0.043152,-0.249756,0.806885,-0.533569,-0.475815,0.198182,-2.021284,0,1
1446,'2017/03/27 17:50:15:864',12,0.043213,-0.249817,0.806885,-0.533508,-0.475992,0.198117,-2.021368,0,1
1447,'2017/03/27 17:50:15:888',12,0.042908,-0.24939,0.807007,-0.53363,-0.474913,0.198205,-2.021277,0,1
1448,'2017/03/27 17:50:15:910',12,0.042786,-0.249084,0.807007,-0.533752,-0.474206,0.198136,-2.020949,0,1
1449,'2017/03/27 17:50:15:925',12,0.042969,-0.249268,0.806824,-0.533875,-0.474678,0.198112,-2.020526,0,1
1450,'2017/03/27 17:50:15:948',12,0.042847,-0.249084,0.806824,-0.533997,-0.474206,0.198176,-2.020304,0,1
1451,'2017/03/27 17:50:15:970',12,0.042542,-0.248718,0.806824,-0.53418,-0.473194,0.198372,-2.01992,0,1
1452,'2017/03/27 17:50:15:991',12,0.042542,-0.248779,0.806824,-0.53418,-0.473312,0.198438,-2.019973,0,1
1453,'2017/03/27 17:50:16:008',12,0.042542,-0.248657,0.806824,-0.534241,-0.473081,0.198336,-2.019823,0,1
1454,'2017/03/27 17:50:16:030',12,0.042297,-0.248413,0.806763,-0.534424,-0.472341,0.19857,-2.01938,0,1
1455,'2017/03/27 17:50:16:058',12,0.042297,-0.248474,0.806763,-0.534424,-0.472459,0.198637,-2.019433,0,1
1456,'2017/03/27 17:50:16:067',12,0.042236,-0.248169,0.806885,-0.534424,-0.471862,0.198394,-2.019484,0,1
1457,'2017/03/27 17:50:16:090',12,0.041992,-0.247803,0.806885,-0.534546,-0.470909,0.198458,-2.01913,0,1
1458,'2017/03/27 17:50:16:111',12,0.042297,-0.248169,0.806702,-0.534607,-0.471857,0.198402,-2.018883,0,1
1459,'2017/03/27 17:50:16:128',12,0.042114,-0.248047,0.806702,-0.534668,-0.471435,0.198601,-2.018773,0,1
1460,'2017/03/27 17:50:16:150',12,0.04187,-0.247864,0.806641,-0.534912,-0.470817,0.198932,-2.01834,0,1
1461,'2017/03/27 17:50:16:179',12,0.041931,-0.248047,0.806396,-0.535156,-0.471142,0.199176,-2.017704,0,1
1462,'2017/03/27 17:50:16:188',12,0.04187,-0.248108,0.806274,-0.535339,-0.471154,0.199446,-2.017336,0,1
1463,'2017/03/27 17:50:16:210',12,0.041565,-0.247925,0.806213,-0.535583,-0.470472,0.199877,-2.016916,0,1
1464,'2017/03/27 17:50:16:231',12,0.041504,-0.248047,0.805969,-0.535828,-0.470551,0.200255,-2.016254,0,1
1465,'2017/03/27 17:50:16:238',12,0.041565,-0.248108,0.805969,-0.535828,-0.470733,0.200221,-2.016294,0,1
1466,'2017/03/27 17:50:16:253',12,0.041382,-0.247681,0.80603,-0.53595,-0.469755,0.200112,-2.016025,0,1
1467,'2017/03/27 17:50:16:276',12,0.041382,-0.247681,0.80603,-0.53595,-0.469755,0.200112,-2.016025,0,1
1468,'2017/03/27 17:50:16:298',12,0.041382,-0.247742,0.80603,-0.535889,-0.469867,0.200148,-2.016122,0,1
1469,'2017/03/27 17:50:16:313',12,0.041382,-0.247498,0.806091,-0.536011,-0.469434,0.199937,-2.015974,0,1
